id,title,tags
8141,You Kill Me,"new york san francisco alcohol serial killer alcohol benkingsley t\u00e9aleoni lukewilson billpullman dennisfarina johndahl comedi crime thriller romanc while dri out on the west coast, an alcohol hit man befriend a tart-tongu woman who might just come in handi when it' time for him to return to buffalo and settl some old scores."
1546,Thumbsucker,"becom an adult thumb first time hypnosi thumb suck loutaylor puccitilda swintonvinc d'onofriokeanu reevesbenjamin bratt mikemil comedi drama justin, a teenag boy, throw himself and everyon around him into chao when he attempt to break free from hi addict to hi thumb."
48572,Red State,"christian homophobia pastor protest christian michaelpark johngoodman melissaleo michaelangarano kylegalln kevinsmith horror action thriller set in middl america, a group of teen receiv an onlin invit for sex, though they soon encount christian fundamentalist with a much more sinist agenda."
14517,Mirrormask,"fiction place dream fantasi stephanieleonida jasonbarri robbrydon ginamcke dorabryan davemckean fantasi in a fantasi world of oppos kingdoms, a 15-year old girl must find the fabl mirrormask in order to save the kingdom and get home"
89708,Samsara,"eat around the world fast motion scene balanc skylin marcosluna putudinda pratikaputi sricandra dewini mademegahadi pratiwi ronfrick drama documentari samsara is a word that describ the ever turn wheel of life. it is a concept both intim and vast - the perfect subject for filmmak ron frick and mark magidson, whose previou collabor includ chrono and baraka, and who, in the last 20 years, have travel to over 58 countri togeth in the pursuit of uniqu imagery. samsara take the form of a nonverbal, guid medit that will transform viewer in countri around the world as they are swept along a journey of the soul. through power imag pristin photograph in 70mm and a dynam music score, the film illumin the link between human and the rest of the nature, show how our life cycl mirror the rhythm of the planet."
27551,The Barbarians,dragon barbarian peterpaul davidpaul richardlynch evalaru virginiabry ruggerodeodato fantasi adventur orphan brother kutchek and gore are adopt by a tribe led by canari the owner of a power jewel. the evil kadar want both canari and the jewel. attack the tribe he kidnap canari but the stone elud him. the brother are taken to be train as gladiat and year later have grown to be veri big. they escap and set off on a quest to find the jewel and rescu canary.
64678,The Art of Getting By,"philosophi mentor artist paint friendship freddiehighmor emmarobert michaelangarano elizabethreas aliciasilverston gavinwiesen drama romanc george, a lone and fatalist teen who' made it all the way to hi senior year without ever have done a real day of work, is befriend by sally, a popular but complic girl who recogn in him a kindr spirit."
309503,Zipper,"woman director patrickwilson lenaheadey richarddreyfuss raywinston johncho morastephen thriller drama sam elli is a man on the rise — a hot-shot feder prosecutor on the cusp of a bright polit future. but what wa meant to be a one-tim experi with an escort turn into a grow addict — a new demon threaten to destroy hi life, family, and career."
14293,Poolhall Junkies,hustler independ film pool rickyschrod chazzpalminteri rodsteig michaelrosenbaum marscallahan marscallahan comedi drama thriller a retir pool hustler is forc to pick up the stick again when hi brother start a game he can't finish.
15059,The Loss of Sexual Innocence,
103328,Holy Motors,"limousin multipl ident wig peni talk car evamend kylieminogu michelpiccoli edithscob denislav leoscarax drama fantasi we follow 24 hour in the life of a be move from life to life like a cold and solitari assassin move from hit to hit. in each of these interwoven lives, the be possess an entir distinct identity: sometim a man, sometim a woman, sometim youthful, sometim old. by turn murderer, beggar, compani chairman, monstrou creature, worker, famili man."
157847,Joe,child abus prostitut bar brothel snake nicolascag tyesheridan ronniegen blevinssu rockheath kafka davidgordongreen drama the rough-hewn boss of a lumber crew court troubl when he step in to protect the youngest member of hi team from an abus father.
25719,Shooting Fish,"london england nightclub chase fraud liar danfutterman stuarttownsend katebeckinsal rowenacoop scottcharl stefanschwartz crime comedi romanc two con artist (dan futterman, stuart townsend) hire an unwit medical-school student (kate beckinsale) as a secretari for their latest scam."
48309,Prison,"prison prison reveng haunt electr chair viggomortensen chelseafield lanesmith lincolnkilpatrick tomeverett rennyharlin crime drama horror thriller after charl forsyth wa sent to the electr chair for a crime he didn't commit, he forev haunt the prison where he wa executed. flash forward sever year when the prison is reopened, under the control of it new warden eaton sharpe, a former secur guard who frame charlie. when prison are order to break down the wall to the execut room, they unknowingli releas the angri spirit of charl forsyth, a power be distribut hi murder rage to all, lead up to the warden himself."
27723,Psycho Beach Party,"gay danc detect confess beach laurenambros nicholasbrendon amyadam charlesbusch thomasgibson robertleek comedi spoof of 1960' beach party/gidget surf movi mix with slasher horror films. a not-so-innoc girl in 1960' malibu becom the first girl surfer at malibu beach, onli she suffer from dissoci ident disord and occasion her alter ego, a sexual aggressive, foul-speak girl, come out. dure her ""episodes"" sever beach goer are found murdered."
20468,The Big Tease,"hairdress hairstylist craigferguson davidrasch marymccormack donallogu ninasiemaszko kevinallen comedi foreign think he' compet in lo angeles' hot platinum scissor contest, scottish hairstylist crawford (craig ferguson) leav glasgow with a film crew to captur the event. when he learn he' a mere audienc member, crawford must find a way to becom the mane event. abhorr norwegian stig is hi stiff-as-gel competition. drew carey and other make cameo appear in thi hyster mockumentar"
242575,"Guten Tag, Ramón","germani mexican adrianabarraza r\u00fcdigerev hectorkotsifaki franziskakrus arceliaram\u00edrez jorgeram\u00edrezsu\u00e1rez drama after five fail attempt to go to the unit states, 18-year-old ramón decid to look for a friend’ aunt in germany, but never find her. with no paper or money, and without know the language, he bare surviv live on the street until he meet ruth, an old retir nurs who doesn’t speak spanish. beyond languag barrier and prejudices, they discov that solidar and human make life bearable."
44945,Trust,"rape obsess lie job independ film cliveowen catherinekeen lianaliberato jasonclark violadavi davidschwimm crime drama thriller a suburban famili is torn apart when fourteen-year-old anni meet her first boyfriend online. after month of commun via onlin chat and phone, anni discov her friend is not who he origin claim to be. shock into disbelief, her parent are shatter by their daughter' action and struggl to support her as she come to term with what ha happen to her onc innoc life."
29122,An Everlasting Piece,"toupe scalper barrymcevoy br\u00edanf. o'byrneanna frielpaulin mclynnruth mccabe barrylevinson comedi crime colin (barri mcevoy) is a cathol and georg (brian o'byrne) is a poetry-lov protestant. in belfast in the 1980s, they could have been enemies, but instead they becam busi partners. after persuad a mad wig salesman, known as the scalper (billi connolly), to sell them hi leads, the two embark on a seri of hous call"
125123,Among Giants,"yorkshir love friend petepostlethwait rachelgriffith andyserki lenniejam jamesthornton sammil comedi romanc a manag hire ray, off the books, to paint all the power tower in a 15-mile stretch of high-tens wire outsid sheffield. ray' crew of men are friends, especi ray with steve, a young romeo. into the mix come gerry, an australian with a spirit of adventur and mountain climb skills. she want a job, and against the others' advice, who don't want a woman on the job, ray hire her. then she and ray fall in love. he ask her to marri him, give her a ring. steve' jealous; ray' ex-wif complain that he spend on gerry, not hi own kids, and she predict that gerri won't stay around. plus, there' pressur to finish the job fast. economics, romance, and wanderlust spark the end."
111190,Adore,"lover woman director naomiwatt robinwright xaviersamuel jamesfrechevil benmendelsohn annefontain drama lil and roz are two lifelong friends, have grown up togeth as neighbor in an idyl beach town. as adults, their son have develop a friendship as strong as that which bind their mothers. one summer, all four are confront by simmer emot that have been mount between them, and each find unexpect happi in relationship that cross the bound of convention."
133575,The Velocity of Gary,
54580,Mondays in the Sun,"spain bar ship drama friend javierbardem luistosar nieved medinaenriqu vill\u00e9ncelso bugallo fernandole\u00f3ndearanoa drama after the closur of their shipyard in northern spain, a few former workers: santa, josé, lino, amador, sergei and reina keep in touch. they meet mainli at a bar own by their former colleagu rico. santa is the most superfici confid and the unoffici leader of the group. a court case hang over him relat to a shipyard lamp he smash dure protest against the closure. josé is bitter that hi wife, ana, is employ when he is not. the gap between them is widen and he is fear that she will leav him for a co-worker. despit arthrit legs, ana endur night shift at a fish factori and think her look are now lost. not everyon seem to agre includ her boss. lino, an age famili man doggedli pursu posit beyond hi qualifications. the oldest member of the group, amador, ha degener into alcohol after be abandon by hi wife; maintain an increasingli transpar pretens that hi wife will soon return from holiday."
52015,Stake Land,"male nuditi canada vampir danielleharri kellymcgilli nickdamici connorpaolo gregoryjon jimmickl drama horror action thriller scienc fiction martin wa a normal teenag boy befor the countri collaps in an empti pit of econom and polit disaster. a vampir epidem ha swept across what is left of the nation' abandon town and cities, and it' up to mister, a death dealing, rogu vampir hunter, to get martin safe north to canada, the continent' new eden."
34941,The Last Time I Committed Suicide,"independ film thomasjan keanureev claireforlani gretchenmol adrienbrodi stephent.kay drama neal cassadi is live the beat life dure the 1940s, work at the tire yard and and philand around town. however, he ha vision of a happi life with kid and a white picket fence. when hi girlfried, joan, tri to kill herself he get scare and run away. but when joan reappear will he take the chanc at that happiness, or will he turn hi back on it?"
227975,Futuro Beach,"germani gay portug drown nuditi wagnermoura clemensschick jesu\u00edtabarbosa sabinetimoteo sophiecharlott conrad karima\u00efnouz drama donato fail in hi attempt to save a drown man, and meet one of the man' friends. he decid to start hi life over, but piec of hi past keep come after him."
60422,Another Happy Day,
81390,A Lonely Place to Die,terror scotland kidnap nuditi wilder melissageorg edspel eamonnwalk alecnewman karelroden juliangilbey adventur action thriller crime a group of five mountain are hike and climb in the scottish highland when they discov a young serbian girl buri in a small chamber in the wilderness. they becom caught up in a terrifi game of cat and mous with the kidnapp as they tri to get the girl to safety.
10981,Nothing,"loser bulli leer independ film best friend davidhewlett andrewmil gordonpins marie-jos\u00e9ecroz vincenzonatali comedi fantasi scienc fiction the film tell the stori of two good friend who live together, andrew (andrew miller), an agoraphob travel agent who work from hi home, and dave (david hewlett), a loser who work in an offic where he is treat with contempt. just when it seem thing can't get ani wors for the two, the entir world outsid of their hous disappear and is replac with an endless white void."
225235,The Geographer Drank His Globe Away,"alcohol adulteri river camp provinc konstantinkhabenskiy elenalyadova aleksandrrobak evgeniyakhirivskaya agrippinasteklova aleksandrveledinskiy drama victor sluzhkin sign on as a teacher of geographi in a secondari school in hi nativ perm (in the urals) and get lost in a haze of hard vodka, desper love for a nymphet-lik student and the stress of educ teenagers. geographer, as the student immedi dub sluzhkin, attempt to escap from the grueling, dull, stultifi realiti of russia' provinci life in a raft tour to the urals. accompani by wild, adventure-seek adolescents, face with the numer grim surpris of the nature, geograph is pois to find himself and hi own truth."
14902,1776,"usa congress music williamdaniel howardda silvaken howardblyth dannerdonald madden peterh.hunt drama comedi histori music the film focus on the repres of the thirteen origin coloni who particip in the second continent congress. 1776 depict the three month of deliber (and, oftentimes, acrimoni debate) that led up to the sign of one of the most import document in the histori of the unit states, the declar of independence."
121676,Inescapable,"woman director alexandersiddig joshuajackson marisatomei odedfehr saadsiddiqui rubanadda thriller romanc twenty-f year ago adib (alexand siddig, syriana, cairo time), a promis young offic in the syrian militari police, suddenli left damascu under suspici circumstances. abandon the love of hi life fatima (marisa tomei, the wrestler, the ide of march), he made hi way to canada and wipe the slate clean. with a beauti wife, two grown daughters, and a great job in toronto, adib is confid he s built a success life from scratch. but when hi daughter muna suddenli disappear in damascus, hi past threaten to violent catch up to him. team up with a canadian emissari (joshua jackson, fringe), adib must now confront the turmoil he thought he left behind so mani year ago in order to find muna."
22301,Hell's Angels,"world war i zeppelin royal air forc royal fli corp dogfight benlyon jameshal jeanharlow johndarrow lucienpriv jameswhal action drama histori two brother attend oxford enlist with the royal fli corp when world war i break out. roy and mont rutledg have veri differ personalities. mont is a freewheel womanizer, even with hi brother' girlfriend helen. he also prove to have a yellow streak when it come to hi night patrol duties. roy is made of strong moral fiber and attempt to keep hi brother in line. both volunt for an extrem riski two man bomb mission for differ reasons. mont want to lose hi cowardli reput and roy seek to protect hi brother. roy love helen; helen enjoy an affair with monte; befor they leav on their mission over germani they find her in still anoth man' arms. their assign to knock out a strateg german munit facil is a boom success, but with a squadron of fighter bear down on them afterwards, escap seem unlikely."
20065,Purple Violets,"independ film selmablair patrickwilson edwardburn debramess dennisfarina edwardburn comedi drama romanc patti petalson is a promis writer, but her marriag and convent job keep her from her dream. she long to return to her writing, especi after run into her first love brian callahan, a success crime novelist. kate is patti' best friend sinc college; she' a tough-talk schoolteach who play therapist to all patti' problems, while she' got a few of her own."
257087,The Veil,"cult jessicaalba thomasjan lilyrab shannonwoodward aleksapalladino philjoan horror the stori spring from the real-world headlin of religi cult and mass suicides. with veil, it begin 30 year ago, when member of a religi cult known as heaven' veil take their own lives. the truth behind what realli happen remain buri deep in the memori of the sole survivor, a five-year-old girl, who return to the compound with a documentari crew as an adult. they soon discov someth that is far more terrifi than anyth they could have imagined."
46420,The Loved Ones,"kill high school femal killer reveng prom xaviersamuel jessicamcname robinmcleavi victoriathain johnbrumpton seanbyrn horror lola stone ask brent mitchel to the prom, but brent said no, and now he' screwed. what happen when lola doesn't get what she wants? she enlist daddy' help to throw a prom of her own, where she is queen and brent is king -- whether he like it or not. the love one is what happen when puppi love goe horribly, violent wrong. brent should have said yes..."
114635,The Helpers,
158150,How to Fall in Love,
251979,The Perfect Wave,"biographi christian romanc scotteastwood cherylladd patricklyst rachelhendrix scottmortensen brucemacdonald romanc adventur drama “the perfect wave” is the true stori of ian mccormack who grew up surf the water of new zealand. want to dive deeper, ian set out on a journey with hi best friend that will chang hi life as they chase the perfect wave."
874,A Man for All Seasons,england pope behead death penalti thoma more paulscofield wendyhil leomckern robertshaw orsonwel fredzinnemann drama histori a man for all season is the film version of the life of thoma more. an english man come to sir thoma more to ask if he can divorc hi wife sinc king henri viii ha made it illegal. sir thoma more stand up in opposit to the king even though he know he’ risk hi own life. an award win film from 1966.
10774,Network,corrupt sex adulteri televis profit fayedunaway williamholden peterfinch robertduval wesleyaddi sidneylumet drama a tv network cynic exploit a derang ex-tv anchor' rave and revel about the media for their own profit.
770,Gone with the Wind,life and death civil war southern usa loss of child marriag propos vivienleigh clarkgabl oliviad havillandthoma mitchelllesli howard victorflem drama romanc war an american classic in which a manipul woman and a roguish man carri on a turbul love affair in the american south dure the civil war and reconstruction.
266102,Desert Dancer,"danc ban from profess biographi iran oppress freidapinto reeceritchi tomcullen nazaninboniadi maramacorlett richardraymond drama inspir true stori of iranian dancer afshin ghaffarian, who risk hi life for hi dream to becom a dancer despit a nationwid danc ban."
29715,Major Dundee,"mexico prison of war apach raid confeder charltonheston richardharri jimhutton jamescoburn michaelanderson jr. sampeckinpah war western dure the last winter of the civil war, cavalri offic amo dunde lead a contenti troop of armi regulars, confeder prison and scout on an expedit into mexico to destroy a band of apach who have been raid u.s. base in texas."
25209,Annie Get Your Gun,"music anni oakley sharpshoot bettyhutton howardkeel louiscalhern j.carrol naishedward arnold georgesidney action comedi music romanc western thi film adapt of irv berlin' classic music star betti hutton as gunsling anni oakley, who romanc fellow sharpshoot frank butler (howard keel) as they travel with buffalo bill' wild west show. previous off target when it come to love, anni prove you can get a man with a gun in thi battle-of-the-sex extravaganza, which featur timeless number like ""anyth you can do"" and ""there' no busi like show business."""
37495,Four Lions,"terror british farc rizahm nigellindsay kayvannovak adeelakhtar arsherali chrismorri comedi crime drama four lion tell the stori of a group of british jihadist who push their abstract dream of glori to the break point. as the wheel fli off, and their compet ideolog clash, what emerg is an emot engag (and entir plausible) farce. in a storm of razor-sharp verbal joust and large-scal set pieces, four lion is a comic tour de force; it show that-whil terror is about ideology-it can also be about idiots."
29262,The House of Sand,"brazil desert 1910 fernandamontenegro ruyguerra fernandatorr seujorg st\u00eaniogarcia andruchawaddington drama a woman is taken along with her mother in 1910 to a far-away desert by her husband, and after hi passing, is forc to spend the next 59 year of her life hopelessli tri to escap it."
34769,Defendor,"crime fighter delus superhero woodyharrelson katden eliaskotea sandraoh clarkjohnson petersteb drama action comedi crime a crook cop, a mob boss and the young girl they abus are the denizen of a city' crimin underworld. it' a world that ordinari arthur poppington doesn't understand and doesn't belong in, but is commit to fight when he chang into a vigilant super-hero of hi own making, defendor. with no power other than courag defendor take to the street to protect the city' innocents."
35032,The Pirate,"music pirat judygarland genekelli walterslezak gladyscoop reginaldowen vincenteminnelli music romanc a girl is engag to the local richman, but meanwhil she ha dream about the legendari pirat macoco. a travel singer fall in love with her and to impress her he pose as the pirate."
5178,The Good Heart,"san francisco homeless person bar suicid attempt heart attack briancox pauldano stephanieszostak isildl bescobil buell dagurk\u00e1ri drama comedi romanc brian cox star as jacques, the curmudgeonli owner of a gritti new york dive bar that serv as home to a motley assort of profession drinkers. jacqu is determinedli drink and smoke himself to death when he meet luca (dano), a homeless young man who ha alreadi given up on life. determin to keep hi legaci alive, jacqu deem luca is a fit heir and take him under hi wing, school him in the male-centr law of hi alcohol clubhouse: no new customers, no fratern with custom and, absolut no women. luca is a quick study, but their friendship is put to the test when the distraught and beauti april (isild le besco) show up at the bar seek shelter, and luca insist they help her out."
8618,The History Boys,"gay becom an adult educ exam scholarship samuelanderson dominiccoop jamescorden samuelbarnett russelltovey nicholashytn comedi drama the stori of an unruli class of bright, funni histori student at a yorkshir grammar school in pursuit of an undergradu place at oxford or cambridge. bounc between their maverick english master, a young and shrewd teacher hire to up their test scores, a grossli out-numb histori teacher, and a headmast obsess with results, the boy attempt to pass."
3116,Midnight Cowboy,shower dustinhoffman jonvoight sylviamil johnmcgiv brendavaccaro johnschlesing drama a naiv male prostitut and hi sickli friend struggl to surviv on the street of new york city.
9427,The Full Monty,"suicid attempt stripteas steel worker repossess male stripper robertcarlyl markaddi williamsnap stevehuison tomwilkinson petercattaneo comedi sheffield, england. gaz, a jobless steelwork in need of quick cash persuad hi mate to bare it all in a one-night-onli strip show."
813,Airplane!,"chicago alcohol cataclysm guitar medicin roberthay juliehagerti kareemabdul-jabbar lloydbridg petergrav jerryzuck comedi alcohol pilot, ted striker ha develop a fear of fli due to wartim trauma, but nevertheless board a passeng jet in an attempt to woo back hi stewardess girlfriend. food poison decim the passeng and crew, leav it up to striker to land the plane with the help of a glue-snif air traffic control and striker' veng former air forc captain, who must both talk him down."
352978,Chain of Command,"brother brother relationship corrupt reveng govern conspiraci michaeljai whitestev austinmax ryanallen yate kevincarraway thriller adventur action after find hi brother murder after return from duty, webster search for the perpetrators, but discov a conspiraci that cut deep insid the u.s. government."
10634,Friday,"rap music parent kid relationship rapper job icecub christuck nialong tomlist jr.john witherspoon f.garygray comedi craig and smokey are two guy in lo angel hang out on their porch on a friday afternoon, smoke and drinking, look for someth to do."
9516,Menace II Society,"black peopl drug dealer ghetto weapon delinqu tyrinturn larenzt glennplumm jadapinkett smithsamuel l.jackson alberthugh drama action crime menac ii societi is a come of age tale detail the summer after it protagonist cain (tyrin turner) graduat from high school. thi is caine' story, which detail real life in today' tough inner city."
16288,Creepshow 2,"lake antholog reveng murder blob georgekennedi dorothylamour loischil tomsavini tomwright michaelgornick horror ec comics-inspir weird return with three tales. in the first, a wooden statu of a nativ american come to life...to exact vengeanc on the murder of hi elderli owners. in the second, four teen are strand on a raft on a lake with a blob that is hungry. and in the third, a hit and run woman is terror by the hitchhik she accident killed...or did she realli kill him?"
23330,The Ballad of Cable Hogue,"prostitut homeless person stagecoach reverend way station jasonrobard stellasteven davidwarn slimpicken l.q.jone sampeckinpah action comedi western double-cross and left without water in the desert, cabl hogu is save when he find a spring. it is in just the right spot for a much need rest stop on the local stagecoach line, and hogu use thi to hi advantage. he build a hous and make money off the stagecoach passengers. hildy, a prostitut from the nearest town, move in with him. hogu ha everyth go hi way until the advent of the automobil end the era of the stagecoach."
18900,In Cold Blood,"murder true crime farmer robertblak scottwilson johnforsyth paulstewart geralds. o'loughlin richardbrook crime drama a 1967 film base on truman capote' book of the same name. after a botch robberi result in the brutal murder of a rural family, two drifter elud police, in the end come to term with their own mortal and the repercuss of their vile atrocity."
27029,The Nun's Story,nurs missionari nun belgium sanitarium audreyhepburn peterfinch peggyashcroft deanjagg mildreddunnock fredzinnemann drama gabriel van der mal gave up everyth to becom a nun. but her faith and her vow are forev be tested: first in the missionari congo hospit where she assist the brilliant and handsom dr. fortunati and then at the mother hous in franc when world war ii ha broken out and the nun are forbidden by the order to take sides.
26268,Harper,"privat eye lew harper paulnewman laurenbacal julieharri arthurhil janetleigh jacksmight action drama thriller crime mysteri harper is a cynic privat eye in the best tradit of bogart. he even ha bogie' babi hire him to find her miss husband, get involv along the way with an assort of unsavori charact and an illegal-alien smuggl ring."
573,Frenzy,"london england rape polic suspens serial killer jonfinch alecmccowen barryfost billiewhitelaw annamassey alfredhitchcock crime drama mysteri thriller a serial murder is strangl women with a necktie. the london polic have a suspect, but he is the wrong man."
310131,The Witch,"witch new england 17th centuri anyataylor-joy ralphineson katedicki harveyscrimshaw elliegraing robertegg mysteri horror new england in the 1630s: william and katherin lead a devout christian life with five children, homestead on the edg of an impass wilderness. when their newborn son vanish and crop fail, the famili turn on one another. beyond their worst fears, a supernatur evil lurk in the nearbi wood."
40505,I Got the Hook Up,
11363,She's the One,"brother brother relationship taxi ex-girlfriend love of one' life bride edwardburn michaelmcglon camerondiaz jenniferaniston johnmahoney edwardburn comedi romanc mickey, a free-spirit new york cabbie, and francis, a materialist wall street stockbroker, are extrem competit and confus about women as a result of their father' influence. though they disagre about everything, they have one thing in common: mickey' ex-fianc heather is francis' secret love. though both brother have beauti wives, heather trigger their longtim sibl rivalri"
3033,Gods and Monsters,"gay film director die and death biographi homosexu ianmckellen brendanfras lynnredgrav lolitadavidovich davidduk billcondon drama it' 1957, and whale' heyday as the director of ""frankenstein,"" ""bride of frankenstein"" and ""the invis man"" is long behind him. retir and a semi-recluse, he live hi day accompani onli by imag from hi past. when hi dour housekeeper, hannah, hire a handsom young gardener, the flamboy director and simpl yard man develop an unlik friendship, which will chang them forever."
25376,The Secret in Their Eyes,rape secret write homicid kidnap ricardodar\u00edn soledadvillamil pablorago javiergodino guillermofrancella juanjos\u00e9campanella crime drama mysteri romanc a retir legal counselor write a novel hope to find closur for one of hi past unresolv homicid case and for hi unreciproc love with hi superior - both of which still haunt him decad later.
22007,Train,
765,Evil Dead II,deer blood splatter tape record chainsaw spirit brucecampbel sarahberri danhick kassiedepaiva denisebixl samraimi horror comedi fantasi ash william and hi girlfriend linda find a log cabin in the wood with a voic record from an archeologist who had record himself recit ancient chant from “the book of the dead.” as they play the record an evil power is unleash take over linda’ body.
10615,Pootie Tang,"ladykil music belt polic offic drug lord jennifercoolidg lancecrouth j.b.smoov rege. catheyrobert vaughn louisc.k. action comedi pooti tang, the musician/actor/folk hero of the ghetto, is chronicl from hi earli childhood to hi battl against the evil corpor america, who tri to steal hi magic belt and make him sell out by endors addict product to hi people. pooti must learn to find himself and defeat the evil corpor for all the young black children of america, supatime."
205321,Sharknado,"california helicopt beach tornado hurrican ianzier tarareid cassandrascerbo johnheard jaasonsimmon anthonyc.ferrant tv movi horror a freak hurrican hit lo angeles, caus man-eat shark to be scoop up in tornado and flood the citi with shark-infest seawater. surfer and bar-own fin set out with hi friend baz and nova to rescu hi estrang wife april and teenag daughter claudia"
89540,The Other Conquest,"femal nuditi pagan aztec indian dami\u00e1ndelgado jos\u00e9carlo rodr\u00edguezelpidia carrilloi\u00f1aki aierrahonorato magaloni salvadorcarrasco drama foreign the film is a drama about the aftermath of the 1520 spanish conquest of mexico told from the perspect of the indigen aztec people. it explor the social, religious, and psycholog chang brought about by a histor process of colon that both defin the american contin and is also highli reminisc of today’ neocolonialism."
46146,Troll Hunter,"hunter mountain wilder adventur forest ottojespersen hansmorten hansentoma alflarsen johannam\u00f8rck knutn\u00e6rum andr\u00e9\u00d8vred fantasi horror a group of student investig a seri of mysteri bear killings, but learn that there are much more danger thing go on. they start to follow a mysteri hunter, learn that he is actual a troll hunter."
38007,Ira & Abby,"independ film chrismessina jenniferwestfeldt davidmarguli kalirocha kevinsussman robertcari comedi romanc a neurotic, young psycholog student, with low self-esteem, ha a chanc encount with a free-spirited, extrem gregari woman who work at the pari health club in new york city, and who suggest that they immedi get marri to see how it will work out. both of the student' parent are analysts, and they provid the happi coupl with a gift certif for a year of marriag counsel as a wed present."
14256,Winter Passing,"independ film book editor zooeydeschanel willferrel edharri amymadigan ameliawarn adamrapp comedi drama actress rees holden ha been offer a small fortun by a book editor if she can secur for public the love letter that her father, a reclus novelist, wrote to her mother, who ha sinc pass away. return to michigan, rees find that an ex-grad student and a would-b musician have move in with her father, who care more about hi new friend than he doe about hi own health and well-being."
540,D.E.B.S.,come out covert oper lesbian femal protagonist in the closet sarafost meagangood jordanabrewst devonaoki jillritchi angelarobinson action the star of a team of teenag crime fighter fall for the allur villai she must bring to justice.
370464,The Masked Saint,"pastor base on true stori wrestler brettgranstaff larajean chorosteckit.j. mcgibbondiahann carrollroddi piper warrenp.sonoda crime action the journey of a profession wrestler who becom a small town pastor and moonlight as a mask vigilant fight injustice. while face crise at home and at the church, the pastor must evad the polic and somehow reconcil hi violent secret ident with hi call as a pastor."
20055,The Betrayed,kidnap revel murder theft trust melissageorg odedfehr christiancampbel alicekrig connorchristoph levin amandagusack crime drama mysteri thriller kidnapp forc a young mother (melissa george) to recov money stolen by her shadi husband (christian campbell).
224569,Taxman,"machinegun tax inspector wed parti joepantoliano wadedominguez elizabethberkley michaelchikli roberttownsend avinesh action crime comedi thriller after a homocid that the polic believ is over gasolin theft, a tax investig discov the russian mafia is involv and that they are steal million in gasolin tax money. onli one rooki cop is will to believ him and togeth they must get the evid they need or die trying."
395766,The Secret,"miniseri jamesnesbitt genevieveo'reilli jasonwatkin laurapyp glenwallac nickmurphi drama the secret is the stori of a real-lif doubl murder. jame nesbitt play colin howell, a respect dentist and pillar of the community, who becam a killer in partnership with a sunday school teacher, hazel buchanan, play by geneviev o'reilly."
39303,2:13,"thriller forens markthompson markpellegrino teripolo kevinpollak charlesadelman horror thriller mysteri a polic profil ha just return from psychiatr leav onli to find that he is caught up in a serial killer' rampage. fight to keep buri the trauma of hi childhood, he must confront the all too-familiar flesh mask that the killer leav on the face of hi victims. he must face hi own demon along with the killer to save hi small erod existence."
142061,"Batman: The Dark Knight Returns, Part 2",dc comic futur joker robin base on graphic novel peterwel arielwint davidselbi michaelemerson markvalley jayoliva action anim batman ha stop the reign of terror that the mutant had cast upon hi city. now an old foe want a reunion and the govern want the man of steel to put a stop to batman.
370662,Time to Choose,"climat chang documentari oscarisaac janegoodal jerrybrown nealbarnard michaelpollan charlesferguson documentari academi award® win director charl ferguson' new film investig global climat chang villain and heroes, and reveal practic solut to act on."
252360,In the Name of the King III,"base on video game dominicpurcel ralitsapaskaleva basharrah nikolaisotirov marianvalev uwebol action adventur drama fantasi hazen kaine, an american contract killer live in sofia, bulgaria, get more than he bargain for when he enter into a contract with the mob. one last job befor he get out and start a new life for himself. the targets: the three children of royal billionair andon dupont. seem simpl enough, or so he thought. hazen apprehend the children, and befor he can blink an eye, a simpl necklac worn by one of the children send hi life spiral back to mediev times. now complet out of hi element, hazen fight for hi life as he tri to escap a mediev armi and a fierc fire-breath dragon."
256740,Wicked Blood,
299145,Stranded,"reveng murder u.s. marin scotteastwood ritawilson jefffahey davidjam elliottkim matula danielpetrie,jr. drama after the brutal murder of hi belov brother, a small-town surfer seek reveng against the gang of merciless thug he hold responsible. however, when anoth tragedi bring him face to face with the consequ of hi actions, he must seek forgiv from the veri peopl he despis most."
241766,Lords of London,"wife husband relationship gangster mysteri killer glenmurphi raywinston giovannicapalbo serenaians christopherhatherhal antoniosimoncini crime mysteri thriller toni is a notori gangster with a big problem. he ha woken up in an abandon farmhouse, with blood on hi shirt, and no memori of how he got there. he stumbl into a small town and discov he’ in an italian villag that seem to be lost in time."
12535,High Anxiety,"industrialist vertigo hitman lighthous spoof melbrook madelinekahn clorisleachman harveykorman roncarey melbrook comedi music dr. richard thorndyk arriv as new administr of the psychoneurot institut for the very, veri nervou to discov some suspici goings-on. when he' frame for murder, dr. thorndyk must confront hi own psychiatr condition, ""high anxiety,"" in order to clear hi name."
1667,March of the Penguins,"parent kid relationship penguin brood autonomi egg morganfreeman charlesberl romanebohring julessitruk lucjacquet documentari famili everi year, thousand of antartica' emperor penguin make an astonish journey to breed their young. they walk, march day and night in singl file 70 mile into the darkest, driest and coldest contin on earth."
50839,Margin Call,capit brokerag wall street downsiz financi crisi kevinspacey paulbettani jeremyiron zacharyquinto ashleywilliam j.c.chandor thriller drama a thriller that revolv around the key peopl at an invest bank over a 24-hour period dure the earli stage of the financi crisis.
